,high,low,open,close,adjust,volume_match,value_match
353,0.557845,0.551282,0.564669,89.0,0.371075,0.109106,0.097224
354,0.572108,0.573718,0.563091,89.4,0.375119,0.107748,0.096699
355,0.568938,0.589744,0.577287,89.5,0.376308,0.045043,0.042183
356,0.565769,0.588141,0.570978,89.6,0.37726,0.106337,0.095692
357,0.562599,0.551282,0.570978,88.0,0.360609,0.16672,0.146623
358,0.513471,0.479167,0.460568,85.6,0.335871,0.239936,0.202134
359,0.502377,0.467949,0.509464,82.0,0.298525,0.175629,0.143901
360,0.473851,0.477564,0.484227,83.7,0.316127,0.107868,0.089413
361,0.492868,0.5,0.5,84.2,0.321361,0.097245,0.081463
362,0.513471,0.501603,0.484227,85.0,0.329686,0.272036,0.228078
363,0.505547,0.519231,0.5,85.4,0.33373,0.094985,0.080996
364,0.499208,0.519231,0.5,85.5,0.334919,0.190314,0.160644
365,0.521395,0.524038,0.507886,86.0,0.339914,0.126498,0.10813
366,0.505547,0.504808,0.515773,84.7,0.326594,0.092733,0.07865
367,0.48019,0.482372,0.463722,83.7,0.316127,0.059549,0.049901
368,0.484945,0.487179,0.485804,83.3,0.312084,0.034973,0.029789
369,0.462758,0.456731,0.473186,81.5,0.29353,0.073815,0.05991
370,0.450079,0.439103,0.460568,80.3,0.280923,0.092706,0.074082
371,0.453249,0.439103,0.425868,82.7,0.305899,0.042883,0.034641
372,0.461173,0.455128,0.471609,82.6,0.30471,0.053416,0.043547
373,0.462758,0.474359,0.460568,83.0,0.308991,0.037323,0.03137
374,0.464342,0.477564,0.468454,82.9,0.30804,0.175676,0.143455
375,0.477021,0.491987,0.484227,83.4,0.313035,0.194917,0.161048
376,0.464342,0.483974,0.471609,83.0,0.308991,0.05605,0.046639
377,0.472266,0.491987,0.48265,83.6,0.315176,0.133826,0.11064
378,0.467512,0.472756,0.474763,82.7,0.305899,0.126715,0.103529
379,0.465927,0.477564,0.474763,82.9,0.30804,0.037533,0.031552
380,0.458003,0.474359,0.466877,83.0,0.308991,0.046579,0.038657
381,0.470681,0.490385,0.471609,83.5,0.314225,0.172366,0.141821
382,0.472266,0.485577,0.481073,83.5,0.314225,0.154864,0.127416
383,0.467512,0.483974,0.477918,82.8,0.306851,0.079336,0.065632
384,0.453249,0.466346,0.455836,82.2,0.300666,0.09056,0.073674
385,0.454834,0.466346,0.460568,82.5,0.303758,0.088099,0.071687
386,0.450079,0.474359,0.460568,82.5,0.303758,0.078899,0.064532
387,0.454834,0.472756,0.460568,82.5,0.303758,0.197207,0.16007
388,0.44691,0.415064,0.454259,81.0,0.288297,0.195685,0.155215
389,0.41046,0.375,0.358044,77.0,0.246908,0.184765,0.138818
390,0.391442,0.383013,0.373817,78.5,0.262369,0.125431,0.095337
391,0.378764,0.360577,0.358044,77.5,0.252141,0.112856,0.084134
392,0.386688,0.395833,0.383281,77.4,0.250951,0.129832,0.098609
393,0.369255,0.375,0.358044,76.4,0.240723,0.086664,0.064679
394,0.391442,0.375,0.358044,78.8,0.265461,0.04588,0.035062
395,0.440571,0.429487,0.421136,81.9,0.297574,0.077517,0.061169
396,0.458003,0.445513,0.451104,82.7,0.305899,0.103932,0.084526
397,0.459588,0.469551,0.462145,82.8,0.306851,0.107766,0.088313
398,0.458003,0.477564,0.468454,82.9,0.30804,0.061507,0.05087
399,0.461173,0.469551,0.468454,81.9,0.297574,0.07095,0.05841
400,0.451664,0.467949,0.460568,82.1,0.299715,0.02796,0.023322
401,0.44691,0.469551,0.454259,82.1,0.299715,0.027554,0.023014
402,0.458003,0.471154,0.466877,83.0,0.308991,0.039765,0.033155
403,0.459588,0.469551,0.468454,82.0,0.298525,0.110688,0.090501
404,0.456418,0.466346,0.457413,82.3,0.301618,0.040444,0.033449
405,0.451664,0.466346,0.457413,82.3,0.301618,0.03102,0.025856
406,0.458003,0.471154,0.457413,83.0,0.308991,0.072617,0.059853
407,0.481775,0.487179,0.468454,83.0,0.308991,0.15526,0.12791
408,0.461173,0.480769,0.468454,82.9,0.30804,0.185935,0.151875
409,0.48336,0.487179,0.468454,83.9,0.318268,0.226417,0.186888
410,0.488114,0.501603,0.48265,83.9,0.318268,0.262028,0.217548
411,0.472266,0.49359,0.48265,83.5,0.314225,0.235504,0.193671
412,0.472266,0.490385,0.476341,83.5,0.314225,0.140529,0.11594
413,0.472266,0.491987,0.477918,83.4,0.313035,0.245237,0.201373
414,0.481775,0.483974,0.484227,83.0,0.308991,0.135316,0.111408
415,0.462758,0.485577,0.468454,83.0,0.308991,0.242004,0.197622
416,0.513471,0.498397,0.479495,86.2,0.342055,0.385204,0.320342
417,0.507132,0.516026,0.5,84.9,0.328497,0.372412,0.311807
418,0.491284,0.496795,0.495268,83.6,0.315176,0.16963,0.141792
419,0.472266,0.475962,0.477918,82.5,0.303758,0.300699,0.244162
420,0.461173,0.463141,0.452681,82.2,0.300666,0.217069,0.174857
421,0.462758,0.472756,0.468454,82.1,0.299715,0.089397,0.073067
422,0.451664,0.467949,0.454259,82.3,0.301618,0.085482,0.069613
423,0.459588,0.482372,0.4653,83.0,0.308991,0.073903,0.060994
424,0.465927,0.479167,0.468454,82.5,0.303758,0.139826,0.114508
425,0.459588,0.471154,0.462145,82.9,0.30804,0.079341,0.064934
426,0.458003,0.471154,0.460568,82.5,0.303758,0.147047,0.119781
427,0.458003,0.477564,0.458991,82.9,0.30804,0.170715,0.139327
428,0.467512,0.487179,0.470032,83.0,0.308991,0.249466,0.204437
429,0.48019,0.483974,0.468454,84.0,0.31922,0.261793,0.215033
430,0.497623,0.50641,0.487382,85.4,0.33373,0.204434,0.171779
431,0.508716,0.504808,0.485804,86.1,0.341104,0.242514,0.204649
432,0.508716,0.527244,0.51735,86.0,0.339914,0.157486,0.13398
433,0.508716,0.525641,0.512618,86.0,0.339914,0.181535,0.154114
434,0.507132,0.5,0.515773,84.6,0.325404,0.239312,0.200282
435,0.489699,0.5,0.5,84.1,0.320409,0.072235,0.060757
436,0.491284,0.50641,0.501577,84.8,0.327545,0.036783,0.031941
437,0.489699,0.439103,0.496845,84.0,0.31922,0.122195,0.101581
438,0.489699,0.49359,0.492114,83.5,0.314225,0.109297,0.090938
439,0.48019,0.490385,0.481073,83.9,0.318268,0.157125,0.130064
440,0.492868,0.488782,0.477918,85.0,0.329686,0.138082,0.115369
441,0.497623,0.5,0.507886,84.8,0.327545,0.066478,0.056624
442,0.489699,0.511218,0.492114,84.8,0.327545,0.036648,0.031888
443,0.521395,0.516026,0.515773,85.9,0.338963,0.23369,0.198883
444,0.51981,0.527244,0.515773,86.5,0.345147,0.109752,0.094425
445,0.55309,0.546474,0.528391,88.2,0.36275,0.173646,0.151341
446,0.546751,0.548077,0.550473,88.6,0.366794,0.209252,0.182335
447,0.546751,0.559295,0.555205,88.2,0.36275,0.085997,0.076527
448,0.541997,0.559295,0.547319,87.5,0.355614,0.148514,0.12981
449,0.534073,0.549679,0.531546,87.7,0.357517,0.152351,0.132182
450,0.546751,0.533654,0.544164,86.2,0.342055,0.213705,0.183329
451,0.515055,0.520833,0.51735,86.6,0.346099,0.192273,0.162631
452,0.529319,0.546474,0.529968,87.5,0.355614,0.0842,0.073892
453,0.534073,0.535256,0.539432,86.0,0.339914,0.125546,0.108705
454,0.526149,0.527244,0.515773,86.0,0.339914,0.167603,0.143085
455,0.513471,0.495192,0.515773,84.2,0.321361,0.118198,0.100698
456,0.486529,0.495192,0.490536,83.6,0.315176,0.10163,0.084977
457,0.48019,0.483974,0.477918,83.0,0.308991,0.154769,0.127418
458,0.502377,0.487179,0.468454,85.8,0.338011,0.036664,0.031657
459,0.503962,0.514423,0.512618,85.0,0.329686,0.027247,0.024275
460,0.497623,0.508013,0.5,85.0,0.329686,0.041288,0.035905
461,0.497623,0.516026,0.507886,85.0,0.329686,0.059763,0.051485
