,high,low,open,close,adjust,volume_match,value_match
754,0.474729,0.480508,0.472172,93.4,0.298084,0.064526,0.050018
755,0.472924,0.469628,0.47307,92.0,0.291968,0.128336,0.09481
756,0.461191,0.444243,0.462298,89.5,0.280987,0.17455,0.124873
757,0.446751,0.438803,0.436266,89.6,0.28143,0.11789,0.084034
758,0.465704,0.450589,0.452424,92.1,0.29241,0.123132,0.089783
759,0.460289,0.460562,0.459605,91.3,0.288873,0.040192,0.031905
760,0.453069,0.443336,0.448833,89.0,0.278777,0.105189,0.075867
761,0.437726,0.43427,0.429084,88.1,0.274871,0.078761,0.057096
762,0.434116,0.43427,0.427289,88.4,0.276197,0.037435,0.029
763,0.450361,0.43699,0.429982,90.9,0.287104,0.046178,0.035446
764,0.439531,0.436083,0.435368,88.2,0.275313,0.051582,0.038591
765,0.427798,0.407072,0.428187,85.3,0.262564,0.138789,0.095354
766,0.418773,0.398005,0.401257,86.5,0.26787,0.077486,0.053806
767,0.41426,0.411605,0.417415,86.0,0.26566,0.056919,0.041014
768,0.411552,0.410698,0.408438,85.9,0.265217,0.042617,0.031458
769,0.436823,0.415231,0.408438,89.5,0.280987,0.104002,0.073829
770,0.442238,0.443336,0.444345,89.5,0.280987,0.027786,0.02281
771,0.457581,0.447869,0.439856,90.6,0.285777,0.051869,0.039841
772,0.456679,0.457842,0.459605,90.7,0.28622,0.073807,0.055237
773,0.459386,0.454216,0.456912,92.0,0.291968,0.061438,0.046529
774,0.462996,0.465095,0.460503,91.6,0.290199,0.036868,0.029799
775,0.455776,0.456029,0.453321,91.0,0.287546,0.046635,0.03628
776,0.456679,0.456936,0.453321,91.1,0.287988,0.037885,0.030302
777,0.463899,0.464189,0.459605,91.3,0.288873,0.034848,0.028391
778,0.466606,0.461469,0.4614,92.8,0.295431,0.052503,0.040909
779,0.463899,0.467815,0.464991,92.2,0.292852,0.035187,0.02868
780,0.477437,0.470535,0.464093,93.5,0.298526,0.091743,0.069417
781,0.471119,0.470535,0.471275,92.9,0.295873,0.07495,0.056846
782,0.476534,0.475975,0.467684,93.0,0.296315,0.061356,0.047814
783,0.472924,0.452403,0.471275,92.0,0.291968,0.089059,0.066939
784,0.472022,0.471442,0.465889,92.3,0.293294,0.067704,0.051874
785,0.472924,0.473255,0.464991,93.3,0.297642,0.100486,0.075305
786,0.477437,0.475068,0.480251,93.4,0.298084,0.0708,0.054567
787,0.472022,0.476881,0.471275,93.1,0.296758,0.069841,0.053651
788,0.477437,0.481414,0.47307,93.4,0.298084,0.060162,0.046977
789,0.475632,0.479601,0.473968,93.5,0.298526,0.088632,0.067304
790,0.476534,0.472348,0.472172,93.8,0.299853,0.114743,0.085491
791,0.490072,0.475975,0.478456,94.8,0.3042,0.153776,0.114621
792,0.5,0.494107,0.485637,95.5,0.307296,0.152044,0.115478
793,0.498195,0.494107,0.500898,94.6,0.303316,0.046974,0.038366
794,0.482852,0.476881,0.48474,93.2,0.2972,0.073535,0.056693
795,0.468412,0.456936,0.471275,91.8,0.291083,0.132803,0.096832
796,0.457581,0.450589,0.460503,91.0,0.287546,0.127569,0.091996
797,0.462094,0.456936,0.454219,91.6,0.290199,0.073579,0.05514
798,0.465704,0.466002,0.460503,92.0,0.291968,0.076601,0.057787
799,0.500903,0.479601,0.471275,95.1,0.305527,0.197092,0.147431
800,0.495487,0.497733,0.491023,95.3,0.306411,0.104621,0.080455
801,0.504513,0.50136,0.498205,96.4,0.311201,0.142844,0.109181
802,0.509025,0.5068,0.502693,96.5,0.311643,0.135221,0.104237
803,0.506318,0.500453,0.498205,96.0,0.309506,0.124009,0.095442
804,0.5,0.503173,0.499102,95.7,0.30818,0.080103,0.062925
805,0.519856,0.499547,0.493716,98.1,0.318718,0.247699,0.188316
806,0.575812,0.530372,0.521544,104.9,0.348489,0.595844,0.473303
807,0.597473,0.583862,0.586176,106.0,0.353279,0.198242,0.165744
808,0.627256,0.584769,0.583483,107.0,0.357701,0.245539,0.207442
809,0.630866,0.598368,0.59605,111.0,0.375239,0.307831,0.262332
810,0.65343,0.62738,0.655296,109.3,0.367797,0.187708,0.164643
811,0.636282,0.62466,0.615799,109.0,0.36647,0.126972,0.112076
812,0.657942,0.61922,0.609515,113.0,0.384009,0.297635,0.25851
813,0.684116,0.652765,0.657092,113.3,0.385335,0.278189,0.250037
814,0.65704,0.620127,0.653501,108.5,0.364259,0.289578,0.250264
815,0.635379,0.602901,0.614901,109.8,0.369934,0.222672,0.189407
816,0.66787,0.631913,0.623878,115.1,0.39322,0.234519,0.207505
817,0.702166,0.68087,0.670557,116.6,0.399779,0.249749,0.229583
818,0.693141,0.669991,0.669659,115.0,0.392778,0.219672,0.199738
819,0.699458,0.669991,0.668761,115.5,0.394915,0.236973,0.216878
820,0.685018,0.651859,0.682226,112.0,0.379587,0.338327,0.301419
821,0.648917,0.6301,0.641831,112.0,0.379587,0.232469,0.20409
822,0.67509,0.644606,0.63465,112.0,0.379587,0.28949,0.256527
823,0.65704,0.597461,0.64632,111.1,0.375682,0.410416,0.350275
824,0.629964,0.573889,0.624776,103.4,0.341931,0.329105,0.269549
825,0.576715,0.515866,0.535907,104.3,0.345836,0.389959,0.303751
